event_id,current_time,event_starttimestamp,event_state,outcome_home,outcome_draw,outcome_away,outcome_unexpectedOddsTrend,outcome_startingOdds,event_home_score,event_away_score,event_time
1006107245,2020-01-30T18:55:30Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,29/10,True,5/6,1,1,67
1006107510,2020-01-30T18:55:30Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:30Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:30Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:30Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:30Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,22
1006110426,2020-01-30T18:55:30Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,21
1006110280,2020-01-30T18:55:30Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:30Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:32Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:32Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:32Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,29/10,True,5/6,1,1,67
1006107510,2020-01-30T18:55:32Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:32Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:32Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:32Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:32Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,22
1006110426,2020-01-30T18:55:32Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,21
1006110280,2020-01-30T18:55:32Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:32Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:33Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:33Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:33Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,67
1006107510,2020-01-30T18:55:33Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:33Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:33Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:33Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:33Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,22
1006110426,2020-01-30T18:55:33Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,21
1006110280,2020-01-30T18:55:33Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:33Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:34Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:34Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:34Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,29/10,True,5/6,1,1,67
1006107510,2020-01-30T18:55:34Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:34Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:34Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:34Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:34Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,22
1006110426,2020-01-30T18:55:34Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,21
1006110280,2020-01-30T18:55:34Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:34Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:36Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:36Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:36Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,67
1006107510,2020-01-30T18:55:36Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:36Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:36Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:36Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:36Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,22
1006110426,2020-01-30T18:55:36Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,21
1006110280,2020-01-30T18:55:36Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:36Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:37Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:37Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:37Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:55:37Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:37Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:37Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:37Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:37Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:55:37Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,21
1006110280,2020-01-30T18:55:37Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:37Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:38Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:38Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:38Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:55:38Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:38Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:38Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:38Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:38Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:55:38Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,22
1006110280,2020-01-30T18:55:38Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:38Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:40Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:40Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:40Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:55:40Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:40Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:40Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:40Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:40Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:55:40Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,22
1006110280,2020-01-30T18:55:40Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:40Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:41Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:41Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:41Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:55:41Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:41Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:41Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:41Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:41Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:55:41Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,22
1006110280,2020-01-30T18:55:41Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:41Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:42Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:42Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:42Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:55:42Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:42Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:42Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:42Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:42Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:55:42Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,22
1006110280,2020-01-30T18:55:42Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:42Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:44Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:44Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:44Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:55:44Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:44Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:44Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:44Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:44Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:55:44Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,22
1006110280,2020-01-30T18:55:44Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:44Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:45Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:45Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:45Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:55:45Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:45Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:45Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:45Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:45Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:55:45Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,22
1006110280,2020-01-30T18:55:45Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:45Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:46Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:46Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:46Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:55:46Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:46Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:46Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:46Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:46Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:55:46Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,22
1006110280,2020-01-30T18:55:46Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:46Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:48Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:48Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:48Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:55:48Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:48Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:48Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:48Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:48Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:55:48Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,22
1006110280,2020-01-30T18:55:48Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:48Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:49Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:49Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:49Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:55:49Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:49Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:49Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:49Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:49Z,2020-01-30T18:32:32Z,STARTED,12/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:55:49Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,22
1006110280,2020-01-30T18:55:49Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:49Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:50Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:50Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:50Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:55:50Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:50Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:50Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:50Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:50Z,2020-01-30T18:32:32Z,STARTED,12/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:55:50Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,22
1006110280,2020-01-30T18:55:50Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:50Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:55:53Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:55:53Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:55:53Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:55:53Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:55:53Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:55:53Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:55:53Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:55:53Z,2020-01-30T18:32:32Z,STARTED,12/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:55:53Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,22
1006110280,2020-01-30T18:55:53Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:55:53Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:56:02Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:56:02Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,67
1006107245,2020-01-30T18:56:02Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:56:02Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,68
1006042012,2020-01-30T18:56:02Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,59
1006098224,2020-01-30T18:56:02Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:56:02Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,43
1006110428,2020-01-30T18:56:02Z,2020-01-30T18:32:32Z,STARTED,12/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:56:02Z,2020-01-30T18:33:35Z,STARTED,13/20,3/1,16/5,False,11/20,1,1,22
1006110280,2020-01-30T18:56:02Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,20
1006107511,2020-01-30T18:56:02Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,24
1006105984,2020-01-30T18:56:29Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,92
1006063247,2020-01-30T18:56:29Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,68
1006107245,2020-01-30T18:56:29Z,2020-01-30T17:31:05Z,STARTED,37/20,Evens,3/1,True,5/6,1,1,68
1006107510,2020-01-30T18:56:29Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,69
1006042012,2020-01-30T18:56:29Z,2020-01-30T17:34:41Z,STARTED,8/25,3/1,13/1,False,11/10,1,0,60
1006098224,2020-01-30T18:56:29Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:56:29Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,44
1006110428,2020-01-30T18:56:29Z,2020-01-30T18:32:32Z,STARTED,12/5,13/4,4/5,False,1/4,1,0,23
1006110426,2020-01-30T18:56:29Z,2020-01-30T18:33:35Z,STARTED,13/25,33/10,19/5,False,11/20,1,1,22
1006110280,2020-01-30T18:56:29Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,21
1006107511,2020-01-30T18:56:29Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,25
1006105984,2020-01-30T18:56:56Z,2020-01-30T17:05:09Z,STARTED,,,,,,2,4,93
1006063247,2020-01-30T18:56:56Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,68
1006107245,2020-01-30T18:56:56Z,2020-01-30T17:31:05Z,STARTED,39/20,Evens,3/1,True,5/6,1,1,69
1006107510,2020-01-30T18:56:56Z,2020-01-30T17:33:52Z,STARTED,2/11,23/5,20/1,False,9/10,1,0,69
1006042012,2020-01-30T18:56:56Z,2020-01-30T17:34:41Z,STARTED,1/4,3/1,13/1,False,11/10,1,0,60
1006098224,2020-01-30T18:56:56Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:56:56Z,2020-01-30T18:12:13Z,STARTED,27/100,4/1,15/2,False,17/20,2,1,44
1006110428,2020-01-30T18:56:56Z,2020-01-30T18:32:32Z,STARTED,12/5,13/4,4/5,False,1/4,1,0,24
1006110426,2020-01-30T18:56:56Z,2020-01-30T18:33:35Z,STARTED,13/25,33/10,19/5,False,11/20,1,1,23
1006110280,2020-01-30T18:56:56Z,2020-01-30T18:34:58Z,STARTED,29/10,3/1,7/10,True,3/4,1,2,21
1006107511,2020-01-30T18:56:56Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,25
1006063247,2020-01-30T18:57:24Z,2020-01-30T17:30:44Z,STARTED,,34/1,300/1,False,3/10,2,0,69
1006107245,2020-01-30T18:57:24Z,2020-01-30T17:31:05Z,STARTED,39/20,Evens,3/1,True,5/6,1,1,69
1006107510,2020-01-30T18:57:24Z,2020-01-30T17:33:52Z,STARTED,1/7,23/5,20/1,False,9/10,1,0,70
1006042012,2020-01-30T18:57:24Z,2020-01-30T17:34:41Z,STARTED,1/4,3/1,13/1,False,11/10,1,0,61
1006098224,2020-01-30T18:57:24Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
